Itemid,Color,Inventsizeid,Available,Wip,ItemDesc
F1 VTX9500,ET / COYOTE BROWN,LARGE,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,ET / COYOTE BROWN,MEDIUM,1,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,ET / COYOTE BROWN,XLARGE,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KHL / KRYPTEK HIGHLANDER,2XL,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KHL / KRYPTEK HIGHLANDER,LARGE,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KHL / KRYPTEK HIGHLANDER,MEDIUM,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KTP / KRYPTEK TYPHON,2XL,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KTP / KRYPTEK TYPHON,LARGE,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KTP / KRYPTEK TYPHON,MEDIUM,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KTP / KRYPTEK TYPHON,SMALL,3,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,KTP / KRYPTEK TYPHON,XLARGE,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,OD / OD GREEN,2XL,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,OD / OD GREEN,LARGE,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,OD / OD GREEN,MEDIUM,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9500,OD / OD GREEN,SMALL,0,0,"VERTX 1 3/4"" RAPTOR BELT"
F1 VTX9510,BK / BLACK,2XL,19,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BK / BLACK,LARGE,21,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BK / BLACK,MEDIUM,14,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BK / BLACK,SMALL,19,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BK / BLACK,XLARGE,22,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BN / BROWN,2XL,19,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BN / BROWN,LARGE,21,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BN / BROWN,MEDIUM,17,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BN / BROWN,SMALL,19,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9510,BN / BROWN,XLARGE,22,0,VERTX + FLAGRANT BEARD BRAHMA BELT
F1 VTX9620G,HGY / HEATHER GREY,2XL,0,0,HEATHER GREY SWEATSHIRT W/TACKLE TWILL EMBROIDERY
F1 VTX9620G,HGY / HEATHER GREY,3XL,0,0,HEATHER GREY SWEATSHIRT W/TACKLE TWILL EMBROIDERY
F1 VTX9620G,HGY / HEATHER GREY,LARGE,0,0,HEATHER GREY SWEATSHIRT W/TACKLE TWILL EMBROIDERY
F1 VTX9620G,HGY / HEATHER GREY,MEDIUM,0,0,HEATHER GREY SWEATSHIRT W/TACKLE TWILL EMBROIDERY
F1 VTX9620G,HGY / HEATHER GREY,SMALL,0,0,HEATHER GREY SWEATSHIRT W/TACKLE TWILL EMBROIDERY
F1 VTX9620G,HGY / HEATHER GREY,XLARGE,0,0,HEATHER GREY SWEATSHIRT W/TACKLE TWILL EMBROIDERY
F1 VTX9799,CWH / SNOW CAMO,2XL/3XL,0,0,Vertx 100% Polyester Snow Camouflage Overwhite Suit
F1 VTX9799,CWH / SNOW CAMO,L/XL,0,0,Vertx 100% Polyester Snow Camouflage Overwhite Suit
F1 VTX9799,CWH / SNOW CAMO,S/M,0,0,Vertx 100% Polyester Snow Camouflage Overwhite Suit
F1 VTX9910,NA / NOT APPLICABLE,2XL,0,0,100% ORGANIC COTTON SUEDED ECO T GRAY
F1 VTX9915,HGY / HEATHER GREY,LARGE,0,0,MENS HEATHER GREY ATHLETIC FIT SHOOTER T
F1 VTX9915,HGY / HEATHER GREY,SMALL,0,0,MENS HEATHER GREY ATHLETIC FIT SHOOTER T
F1 VTX9921,BK / BLACK,MEDIUM,0,0,"BLACK LONG SLEEVE VERTX, GUTS NOT GLORY T-SHIRT"
F1 VTX9921,BK / BLACK,SMALL,0,0,"BLACK LONG SLEEVE VERTX, GUTS NOT GLORY T-SHIRT"
F1 VTX9940,KH / KHAKI,OSFA,0,0,VERTX KHAKI CAP WITH X LOGO
F1 VTX9942,NV / NAVY,OSFA,0,0,VERTX NAVY CAP W/ TAN EMBROIDERED LOGO
F1 VTX9943,MC / MULTI-CAM,OSFA,0,0,VERTX MULTICAM CAP - PLAIN
F1 VTX9944,MC / MULTI-CAM,OSFA,0,0,VERTX MULTICAM CAP W/VELCRO PATCH & EMBROIDERY
F1 VTX9945,KHL / KRYPTEK HIGHLANDER,OSFA,479,0,VERTX KRYPTEK HAT W/VELCRO PATCHES & EMBROIDERY
F1 VTX9945,KMD / KRYPTEK MANDRAKE,OSFA,506,0,VERTX KRYPTEK HAT W/VELCRO PATCHES & EMBROIDERY
F1 VTX9945,KNM / KRYPTEK NOMAD,OSFA,0,0,VERTX KRYPTEK HAT W/VELCRO PATCHES & EMBROIDERY
F1 VTX9945,KTP / KRYPTEK TYPHON,OSFA,186,0,VERTX KRYPTEK HAT W/VELCRO PATCHES & EMBROIDERY
F1 VTX9946,BK / BLACK,OSFA,0,0,VERTX BLACK FITTED CAP W/EMBROIDERY
F1 VTX9947,SMG / SMOKE GREY,OSFA,0,0,VERTX GREY THINSULATE KNIT CAP W/EMBROID
F1 VTX9949,BK / BLACK,OSFA,0,0,VERTX BLACK THISULATE KNIT CAP W/EMBROIDERY
F1 VTX9951,NA / NOT APPLICABLE,OSFA,0,0,"VERTX/CRKT 3.25"" COMBO EDGE KNIFE"
F1 VTX9953,BK / BLACK,NA,0,0,VERTX BLACK CAP WITH EMBROIDERED SHURIKEN & LOGO
F1 VTX9954,RD / RED,NA,0,0,VERTX RED CAP WITH SCREENED SHURIKEN & LOGO
F1 VTX9956,KHL / KRYPTEK HIGHLANDER,NA,0,0,VERTX REACTION CINCH PAK
F1 VTX9956,KMD / KRYPTEK MANDRAKE,NA,0,0,VERTX REACTION CINCH PAK
F1 VTX9956,KTP / KRYPTEK TYPHON,NA,0,0,VERTX REACTION CINCH PAK
F1 VTX9957,KHL / KRYPTEK HIGHLANDER,NA,0,0,VERTX CARRY TOTE
F1 VTX9957,KMD / KRYPTEK MANDRAKE,NA,0,0,VERTX CARRY TOTE
F1 VTX9957,KTP / KRYPTEK TYPHON,NA,0,0,VERTX CARRY TOTE
F1 VTX9958,KNM / KRYPTEK NOMAD,NA,0,0,VERTX REACTION CINCH PAK
F1 VTX9958,MC / MULTI-CAM,NA,0,0,VERTX REACTION CINCH PAK
F1 VTX9959,KNM / KRYPTEK NOMAD,NA,0,0,VERTX CARRY TOTE
F1 VTX9959,MC / MULTI-CAM,NA,0,0,VERTX CARRY TOTE
F1 VTX9960,AGY / ASH GREY,NA,488,0,VERTX CAP WITH RED SHURIKEN
F1 VTX9961,AGY / ASH GREY,NA,688,0,VERTX CAP WITH GREY LOGO
F1 VTX-CATALOG,NA / NOT APPLICABLE,NA,41,0,VERTX SEASONAL LOOK BOOK
F1 VTXMAG,KHL / KRYPTEK HIGHLANDER,NA,0,0,"RAPID MAG WRAP W/TAN VERTX ""X""-3 PACK"
F1 VTXMAG,KTP / KRYPTEK TYPHON,NA,0,0,"RAPID MAG WRAP W/TAN VERTX ""X""-3 PACK"
F1 VTXS0001,BK / BLACK,2XL,2,0,VERTX SHORT SLEEVE SIX2MIDNIGHT T-SHIRT
F1 VTXS0001,BK / BLACK,LARGE,26,0,VERTX SHORT SLEEVE SIX2MIDNIGHT T-SHIRT
F1 VTXS0001,BK / BLACK,MEDIUM,65,0,VERTX SHORT SLEEVE SIX2MIDNIGHT T-SHIRT
F1 VTXS0001,BK / BLACK,SMALL,34,0,VERTX SHORT SLEEVE SIX2MIDNIGHT T-SHIRT
F1 VTXS0001,BK / BLACK,XLARGE,32,0,VERTX SHORT SLEEVE SIX2MIDNIGHT T-SHIRT
F1 VTXS0002,DHG / DARK HEATHER GREY,2XL,5,0,VERTX SPATTER SHORT SLEEVE T-SHIRT
F1 VTXS0002,DHG / DARK HEATHER GREY,LARGE,0,0,VERTX SPATTER SHORT SLEEVE T-SHIRT
F1 VTXS0002,DHG / DARK HEATHER GREY,MEDIUM,26,0,VERTX SPATTER SHORT SLEEVE T-SHIRT
F1 VTXS0002,DHG / DARK HEATHER GREY,SMALL,7,0,VERTX SPATTER SHORT SLEEVE T-SHIRT
F1 VTXS0002,DHG / DARK HEATHER GREY,XLARGE,0,0,VERTX SPATTER SHORT SLEEVE T-SHIRT
F1 VTXS0003,VBK / VINTAGE BLACK,2XL,21,0,VERTX BURN IT SHORT SLEEVE T-SHIRT
F1 VTXS0003,VBK / VINTAGE BLACK,LARGE,5,0,VERTX BURN IT SHORT SLEEVE T-SHIRT
F1 VTXS0003,VBK / VINTAGE BLACK,MEDIUM,50,0,VERTX BURN IT SHORT SLEEVE T-SHIRT
F1 VTXS0003,VBK / VINTAGE BLACK,SMALL,22,0,VERTX BURN IT SHORT SLEEVE T-SHIRT
F1 VTXS0003,VBK / VINTAGE BLACK,XLARGE,17,0,VERTX BURN IT SHORT SLEEVE T-SHIRT
F1 VTXS0004,DHG / DARK HEATHER GREY,2XL,20,0,VERTX URBAN DISCIPLINE SHORT SLEEVE T-SHIRT
F1 VTXS0004,DHG / DARK HEATHER GREY,LARGE,6,0,VERTX URBAN DISCIPLINE SHORT SLEEVE T-SHIRT
F1 VTXS0004,DHG / DARK HEATHER GREY,MEDIUM,46,0,VERTX URBAN DISCIPLINE SHORT SLEEVE T-SHIRT
F1 VTXS0004,DHG / DARK HEATHER GREY,SMALL,14,0,VERTX URBAN DISCIPLINE SHORT SLEEVE T-SHIRT
F1 VTXS0004,DHG / DARK HEATHER GREY,XLARGE,9,0,VERTX URBAN DISCIPLINE SHORT SLEEVE T-SHIRT
F1 VTXS0005,TRY / TRUE ROYAL,2XL,16,0,VERTX LONG WALKS SHORT SLEEVE T-SHIRT
F1 VTXS0005,TRY / TRUE ROYAL,LARGE,10,0,VERTX LONG WALKS SHORT SLEEVE T-SHIRT
F1 VTXS0005,TRY / TRUE ROYAL,MEDIUM,52,0,VERTX LONG WALKS SHORT SLEEVE T-SHIRT
F1 VTXS0005,TRY / TRUE ROYAL,SMALL,22,0,VERTX LONG WALKS SHORT SLEEVE T-SHIRT
F1 VTXS0005,TRY / TRUE ROYAL,XLARGE,8,0,VERTX LONG WALKS SHORT SLEEVE T-SHIRT
F1 VTXS0006,VBK / VINTAGE BLACK,2XL,30,-265,VERTX RISK TAKERS SHORT SLEEVE T-SHIRT
F1 VTXS0006,VBK / VINTAGE BLACK,LARGE,39,0,VERTX RISK TAKERS SHORT SLEEVE T-SHIRT
F1 VTXS0006,VBK / VINTAGE BLACK,MEDIUM,71,0,VERTX RISK TAKERS SHORT SLEEVE T-SHIRT
F1 VTXS0006,VBK / VINTAGE BLACK,SMALL,36,0,VERTX RISK TAKERS SHORT SLEEVE T-SHIRT
F1 VTXS0006,VBK / VINTAGE BLACK,XLARGE,47,-225,VERTX RISK TAKERS SHORT SLEEVE T-SHIRT
F1 VTXS7000,BK / BLACK,2XL,0,0,VERTX OPS WINDSHIRT
F1 VTXS7000,BK / BLACK,LARGE,0,0,VERTX OPS WINDSHIRT
F1 VTXS7000,BK / BLACK,MEDIUM,0,0,VERTX OPS WINDSHIRT
F1 VTXS7000,BK / BLACK,SMALL,0,0,VERTX OPS WINDSHIRT
F1 VTXS7000,BK / BLACK,XLARGE,0,0,VERTX OPS WINDSHIRT
F1 VTXS7000,SMG / SMOKE GREY,MEDIUM,0,0,VERTX OPS WINDSHIRT
F1 VTXS7000,SMG / SMOKE GREY,SMALL,0,0,VERTX OPS WINDSHIRT
F1 VTXS7001,BK / BLACK,SMALL,0,0,VERTX SHOOTER 1/4 ZIP
F1 VTXS7001,ET / COYOTE BROWN,LARGE,0,0,VERTX SHOOTER 1/4 ZIP
F1 VTXS7001,ET / COYOTE BROWN,MEDIUM,0,0,VERTX SHOOTER 1/4 ZIP
F1 VTXS7001,ET / COYOTE BROWN,SMALL,0,0,VERTX SHOOTER 1/4 ZIP
F1 VTXS7001,SMG / SMOKE GREY,MEDIUM,0,0,VERTX SHOOTER 1/4 ZIP
F1 VTXS7001,SMG / SMOKE GREY,SMALL,0,0,VERTX SHOOTER 1/4 ZIP
F1 VTXS7002,BK / BLACK,2XL,0,0,VERTX OPS SHELL JACKET
F1 VTXS7002,SMG / SMOKE GREY,2XL,0,0,VERTX OPS SHELL JACKET
F1 VTXS7003,BK / BLACK,SMALL,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7003,BK / BLACK,XLARGE,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7003,DT / DESERT TAN,MEDIUM,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7003,DT / DESERT TAN,SMALL,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7003,SMG / SMOKE GREY,LARGE,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7003,SMG / SMOKE GREY,MEDIUM,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7003,SMG / SMOKE GREY,SMALL,0,0,VERTX RUNNER 1/4 ZIP
F1 VTXS7004,BK / BLACK,SMALL,0,0,VERTX PATROL BASE PULLOVER
F1 VTXS7004,DT / DESERT TAN,MEDIUM,0,0,VERTX PATROL BASE PULLOVER
F1 VTXS7004,DT / DESERT TAN,SMALL,0,0,VERTX PATROL BASE PULLOVER
F1 VTXS7004,SMG / SMOKE GREY,SMALL,0,0,VERTX PATROL BASE PULLOVER
F1 VTXS7004,SMG / SMOKE GREY,XLARGE,0,0,VERTX PATROL BASE PULLOVER
F1 VTXS7006,NV / NAVY,LARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,NV / NAVY,MEDIUM,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,NV / NAVY,SMALL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,NV / NAVY,XLARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,OD / OD GREEN,2XL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,OD / OD GREEN,LARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,OD / OD GREEN,MEDIUM,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,OD / OD GREEN,SMALL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,OD / OD GREEN,XLARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,RB / ROYAL BLUE,2XL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,RB / ROYAL BLUE,LARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,RB / ROYAL BLUE,MEDIUM,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,RB / ROYAL BLUE,SMALL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,RB / ROYAL BLUE,XLARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,WH / WHITE,2XL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,WH / WHITE,LARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,WH / WHITE,MEDIUM,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,WH / WHITE,SMALL,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7006,WH / WHITE,XLARGE,0,0,VERTX BASE UL SHORT SLEEVE
F1 VTXS7008,BK / BLACK,2XL,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,BK / BLACK,MEDIUM,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,BK / BLACK,SMALL,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,ET / COYOTE BROWN,2XL,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,ET / COYOTE BROWN,LARGE,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,ET / COYOTE BROWN,MEDIUM,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,ET / COYOTE BROWN,XLARGE,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,SMG / SMOKE GREY,2XL,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,SMG / SMOKE GREY,LARGE,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,SMG / SMOKE GREY,MEDIUM,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7008,SMG / SMOKE GREY,XLARGE,0,0,VERTX OPS SOFT SHELL VEST
F1 VTXS7011,DT / DESERT TAN,30 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,32 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,32 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,34 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,36 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,36 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,38 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,38 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,40 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,DT / DESERT TAN,40 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,30 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,32 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,32 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,34 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,34 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,36 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,36 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,38 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,38 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,40 32,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7011,KH / KHAKI,40 34,0,0,98% COTTON/2% LYCRA MEN'S LIMITED EDITION PANTS
F1 VTXS7012,DT / DESERT TAN,32 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,DT / DESERT TAN,36 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,DT / DESERT TAN,38 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,DT / DESERT TAN,40 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,OD / OD GREEN,34 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,OD / OD GREEN,36 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,OD / OD GREEN,38 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,OD / OD GREEN,40 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,SMG / SMOKE GREY,34 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,SMG / SMOKE GREY,36 32,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,SMG / SMOKE GREY,36 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,SMG / SMOKE GREY,38 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7012,SMG / SMOKE GREY,40 34,0,0,65% POLYESTER/35% COTTON MEN'S PANTS
F1 VTXS7013,BK / BLACK,2XL,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7013,BK / BLACK,LARGE,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7013,BK / BLACK,MEDIUM,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7013,BK / BLACK,XLARGE,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7013,SMG / SMOKE GREY,SMALL,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7014,BK / BLACK,LARGE,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7014,BK / BLACK,XLARGE,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7014,RD / RED,XLARGE,0,0,"100% POLYESTER MEN'S SPECIAL - SHIRTS, SHORT SLEEVE"
F1 VTXS7016,BK / BLACK,OSFA,0,0,SEASONAL / LIMITED EDITION UNISEX ACCESSORIES
F1 VTXS7017,BK / BLACK,OSFA,0,0,SEASONAL / LIMITED EDITION MEN'S ACCESSORIES
F1 VTXS7018,BK / BLACK,OSFA,0,0,SEASONAL / LIMITED EDITION MEN'S ACCESSORIES
F1 VTXS7019,BK / BLACK,OSFA,685,0,SEASONAL / LIMITED EDITION MEN'S ACCESSORIES
F1 VTXS7020,BK / BLACK,OSFA,0,0,SEASONAL / LIMITED EDITION 100% POLYESTER MEN'S ACCESSORIES
F1 VTXS7021,BK / BLACK,OSFA,0,0,SEASONAL / LIMITED EDITION MEN'S ACCESSORIES
F1 VTXS7022,BK / BLACK,OSFA,0,0,SEASONAL / LIMITED EDITION MEN'S ACCESSORIES
X1 LFDVTXTR01,86 / LAPD NAVY,28 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,29 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,30 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,31 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,32 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,33 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,34 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,35 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,36 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,37 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,38 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,40 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,42 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,44 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,46 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,48 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,50 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 LFDVTXTR01,86 / LAPD NAVY,52 38UNF,0,0,LUBBOCK FD VERTX 100% COTTON STATION PANT
X1 MVTX4010BKP,BK / BLACK,2XL,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,3XL,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,4XL,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,LARGE,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,MEDIUM,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,SMALL,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,XLARGE,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010BKP,BK / BLACK,XSMALL,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – BLACK – MATERNITY
X1 MVTX4010NVP,NV / NAVY,LARGE,0,0,VERTX COLDBLACK ® WOMEN’S SS POLO – NAVY – MATERNITY
X1 MVTX4030BKP,BK / BLACK,2XL,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030BKP,BK / BLACK,3XL,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030BKP,BK / BLACK,LARGE,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030BKP,BK / BLACK,MEDIUM,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030BKP,BK / BLACK,SMALL,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030BKP,BK / BLACK,XLARGE,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030BKP,BK / BLACK,XSMALL,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – BLACK MATERNITY
X1 MVTX4030NVP,NV / NAVY,LARGE,0,0,VERTX COLDBLACK ® WOMEN’S LS POLO – NAVY – MATERNITY
X1 VTX1900AMC,MCA / ARID MULTICAM,30 30,0,0,VERTX RECON PANTS – ARID MULTICAM
X1 VTX1900AMC,MCA / ARID MULTICAM,30 32,0,0,VERTX RECON PANTS – ARID MULTICAM
